"","record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight"
"30777",30777,6,12,1999,21,"PB","F",25,37
"30778",30778,6,12,1999,21,"PB","F",26,29
"30779",30779,6,12,1999,22,"DM","M",37,40
"30780",30780,6,12,1999,22,"DM","M",35,37
"30781",30781,6,12,1999,22,"DM","F",33,43
"30782",30782,6,12,1999,22,"DM","M",37,46
"30783",30783,6,12,1999,22,"PB","F",25,30
"30784",30784,6,12,1999,22,"DM","M",37,53
"30785",30785,6,12,1999,24,"PM","M",19,19
"30786",30786,6,12,1999,24,"PE","M",19,24
"30787",30787,6,12,1999,24,"PM","M",19,15
"30788",30788,6,12,1999,7,"PP","M",22,12
"30789",30789,6,12,1999,7,"PP","F",20,19
"30790",30790,6,12,1999,7,"PP","M",21,11
"30791",30791,6,12,1999,23,"AH","",35,NA
"30792",30792,6,12,1999,12,"NL","F",33,113.7597
"30793",30793,6,13,1999,3,"PB","F",26,36
"30794",30794,6,13,1999,3,"PB","F",26,30
"30795",30795,6,13,1999,3,"PB","F",27,26
"30796",30796,6,13,1999,3,"PB","M",26,24
"30797",30797,6,13,1999,3,"PB","F",26,21
"30798",30798,6,13,1999,3,"PB","M",27,38
"30799",30799,6,13,1999,3,"PB","F",26,24
"30800",30800,6,13,1999,3,"PB","F",26,18
"30801",30801,6,13,1999,4,"DM","F",35,43
"30802",30802,6,13,1999,4,"OT","F",20,28
"30803",30803,6,13,1999,4,"DM","F",35,53
"30804",30804,6,13,1999,4,"PB","M",24,22
"30805",30805,6,13,1999,4,"DM","M",36,49
"30806",30806,6,13,1999,4,"DM","M",35,29
"30807",30807,6,13,1999,6,"PB","F",26,18
"30808",30808,6,13,1999,6,"PM","F",20,18
"30809",30809,6,13,1999,6,"OT","F",22,36
"30810",30810,6,13,1999,11,"DM","F",34,45
"30811",30811,6,13,1999,11,"DO","M",36,41
"30812",30812,6,13,1999,11,"AH","",NA,NA
"30813",30813,6,13,1999,11,"DX","",NA,NA
"30814",30814,6,13,1999,9,"DM","M",36,44
"30815",30815,6,13,1999,9,"DX","",NA,NA
"30816",30816,6,13,1999,9,"OT","M",20,27
"30817",30817,6,13,1999,9,"DM","F",37,46
"30818",30818,6,13,1999,9,"DM","M",36,34
"30819",30819,6,13,1999,9,"DO","M",36,36
"30820",30820,6,13,1999,9,"DM","M",37,43
"30821",30821,6,13,1999,9,"PP","M",23,21
"30822",30822,6,13,1999,9,"DM","F",34,44
"30823",30823,6,13,1999,9,"DM","M",36,48
"30824",30824,6,13,1999,8,"DO","M",35,44
"30825",30825,6,13,1999,8,"DO","M",37,53
"30826",30826,6,13,1999,8,"DO","M",36,38
"30827",30827,6,13,1999,8,"PP","F",19,14
"30828",30828,6,13,1999,8,"PB","M",25,29
"30829",30829,6,13,1999,8,"DO","F",35,48
"30830",30830,6,13,1999,13,"PB","F",26,34
"30831",30831,6,13,1999,13,"PB","M",28,24
"30832",30832,6,13,1999,13,"PB","M",27,21
"30833",30833,6,13,1999,13,"PB","F",25,34
"30834",30834,6,13,1999,14,"DM","F",36,50
"30835",30835,6,13,1999,14,"PP","M",21,11
"30836",30836,6,13,1999,15,"PP","F",21,10
"30837",30837,6,13,1999,5,"PM","M",22,24
"30838",30838,6,13,1999,5,"DM","M",37,58
"30839",30839,6,13,1999,5,"OT","F",20,27
"30840",30840,6,13,1999,5,"OT","M",21,30
"30841",30841,6,13,1999,16,"PP","F",21,18
"30842",30842,6,13,1999,16,"PP","F",21,16
"30843",30843,6,13,1999,16,"PP","M",21,16
"30844",30844,6,13,1999,10,"","",NA,NA
"30845",30845,9,11,1999,1,"PP","F",21,21
"30846",30846,9,11,1999,1,"NL","M",35,213.7119
"30847",30847,9,11,1999,2,"PP","F",22,18
"30848",30848,9,11,1999,2,"NL","F",33,162.5425
"30849",30849,9,11,1999,12,"PP","F",22,20
"30850",30850,9,11,1999,12,"NL","F",32,167.5385
"30851",30851,9,11,1999,19,"PB","F",27,43
"30852",30852,9,11,1999,19,"PB","M",27,38
"30853",30853,9,11,1999,19,"PB","F",26,41
"30854",30854,9,11,1999,18,"PP","F",21,28
"30855",30855,9,11,1999,20,"PP","F",22,16
"30856",30856,9,11,1999,20,"NL","F",33,148.8546
"30857",30857,9,11,1999,21,"PP","F",23,26
"30858",30858,9,11,1999,22,"PB","F",26,38
"30859",30859,9,11,1999,24,"NL","F",32,117.1404
"30860",30860,9,11,1999,7,"","",NA,NA
"30861",30861,9,11,1999,17,"","",NA,NA
"30862",30862,9,11,1999,23,"","",NA,NA
"30863",30863,9,11,1999,1,"NL","M",35,189.3338
"30864",30864,9,11,1999,2,"NL","F",33,111.9626
"30865",30865,9,11,1999,12,"NL","F",32,171.7638
"30866",30866,9,11,1999,20,"NL","F",33,189
"30867",30867,9,11,1999,24,"NL","F",32,164
"30868",30868,9,12,1999,3,"PB","F",26,29
"30869",30869,9,12,1999,3,"PB","M",26,23
"30870",30870,9,12,1999,6,"PB","F",26,31
"30871",30871,9,12,1999,11,"AH","",NA,NA
"30872",30872,9,12,1999,11,"PP","F",22,20
"30873",30873,9,12,1999,9,"DM","M",36,50
"30874",30874,9,12,1999,8,"AH","",NA,NA
"30875",30875,9,12,1999,8,"PP","F",21,18
"30876",30876,9,12,1999,13,"OT","F",20,34
"30877",30877,9,12,1999,13,"PB","F",25,37
"30878",30878,9,12,1999,14,"AH","",NA,NA
"30879",30879,9,12,1999,14,"DM","M",37,54
"30880",30880,9,12,1999,14,"DM","M",36,48
"30881",30881,9,12,1999,15,"PP","F",20,17
"30882",30882,9,12,1999,15,"AH","",NA,NA
"30883",30883,9,12,1999,15,"PP","F",21,18
"30884",30884,9,12,1999,15,"PP","F",22,22
"30885",30885,9,12,1999,16,"PP","F",21,24
"30886",30886,9,12,1999,4,"","",NA,NA
"30887",30887,9,12,1999,5,"","",NA,NA
"30888",30888,9,12,1999,10,"","",NA,NA
"30889",30889,10,9,1999,1,"PB","M",27,45
"30890",30890,10,9,1999,1,"DO","M",34,59
"30891",30891,10,9,1999,1,"PP","F",22,17
"30892",30892,10,9,1999,2,"PP","M",22,19
"30893",30893,10,9,1999,2,"PP","F",22,17
"30894",30894,10,9,1999,2,"PB","F",26,22
"30895",30895,10,9,1999,2,"NL","F",32,152.9729
"30896",30896,10,9,1999,12,"DM","M",36,41
"30897",30897,10,9,1999,12,"DM","F",35,46
"30898",30898,10,9,1999,12,"DM","M",36,41
"30899",30899,10,9,1999,12,"DM","M",36,38
"30900",30900,10,9,1999,12,"DM","F",36,42
"30901",30901,10,9,1999,12,"PP","F",21,20
"30902",30902,10,9,1999,12,"PP","M",20,19
"30903",30903,10,9,1999,12,"PP","F",20,19
"30904",30904,10,9,1999,19,"PB","F",26,32
"30905",30905,10,9,1999,19,"PB","F",25,38
"30906",30906,10,9,1999,19,"PB","F",26,39
"30907",30907,10,9,1999,18,"PB","F",25,30
"30908",30908,10,9,1999,18,"PB","F",25,34
"30909",30909,10,9,1999,18,"PB","M",26,38
"30910",30910,10,9,1999,18,"PB","F",27,32
"30911",30911,10,9,1999,18,"PB","F",26,33
"30912",30912,10,9,1999,18,"PB","M",27,45
"30913",30913,10,9,1999,17,"AH","",NA,NA
"30914",30914,10,9,1999,17,"PP","F",22,21
"30915",30915,10,9,1999,17,"DM","M",38,48
"30916",30916,10,9,1999,17,"SS","",NA,NA
"30917",30917,10,9,1999,17,"AH","",NA,NA
"30918",30918,10,9,1999,17,"DO","F",35,46
"30919",30919,10,9,1999,17,"DM","M",36,48
"30920",30920,10,9,1999,22,"PB","F",27,36
"30921",30921,10,9,1999,22,"PB","F",25,21
"30922",30922,10,9,1999,22,"OT","F",20,29
"30923",30923,10,9,1999,21,"PB","F",25,39
"30924",30924,10,9,1999,21,"DX","",NA,NA
"30925",30925,10,9,1999,20,"AH","",NA,NA
"30926",30926,10,9,1999,20,"PP","",NA,NA
"30927",30927,10,9,1999,24,"PE","F",21,29
"30928",30928,10,9,1999,7,"PM","",NA,NA
"30929",30929,10,9,1999,23,"","",NA,NA
"30930",30930,10,9,1999,2,"NL","F",32,194
"30931",30931,10,10,1999,3,"PB","F",25,22
"30932",30932,10,10,1999,3,"PB","M",26,26
"30933",30933,10,10,1999,3,"PB","M",26,24
"30934",30934,10,10,1999,3,"OT","M",21,14
"30935",30935,10,10,1999,4,"PP","M",20,7
"30936",30936,10,10,1999,4,"PP","F",21,9
"30937",30937,10,10,1999,4,"PP","M",21,4
"30938",30938,10,10,1999,6,"OT","M",20,23
"30939",30939,10,10,1999,6,"PB","F",25,31
"30940",30940,10,10,1999,6,"PP","M",22,14
"30941",30941,10,10,1999,11,"PP","M",21,13
"30942",30942,10,10,1999,11,"PP","M",21,18
"30943",30943,10,10,1999,11,"DM","F",35,49
"30944",30944,10,10,1999,11,"PP","M",21,21
"30945",30945,10,10,1999,11,"DM","M",33,57
"30946",30946,10,10,1999,11,"OT","F",19,26
"30947",30947,10,10,1999,9,"DM","F",35,55
"30948",30948,10,10,1999,9,"DM","F",34,41
"30949",30949,10,10,1999,9,"DM","M",35,51
"30950",30950,10,10,1999,9,"DM","M",36,51
"30951",30951,10,10,1999,8,"DO","M",35,35
"30952",30952,10,10,1999,8,"PP","F",19,13
"30953",30953,10,10,1999,8,"DO","F",35,59
"30954",30954,10,10,1999,8,"PP","F",19,16
"30955",30955,10,10,1999,8,"PP","M",21,21
"30956",30956,10,10,1999,8,"DO","M",33,30
"30957",30957,10,10,1999,13,"PB","M",26,48
"30958",30958,10,10,1999,13,"OT","F",20,29
"30959",30959,10,10,1999,13,"PB","F",26,35
"30960",30960,10,10,1999,13,"OT","M",21,22
"30961",30961,10,10,1999,14,"DM","M",33,46
"30962",30962,10,10,1999,14,"DM","M",37,53
"30963",30963,10,10,1999,14,"DM","M",33,34
"30964",30964,10,10,1999,15,"PP","F",22,24
"30965",30965,10,10,1999,15,"PP","F",22,22
"30966",30966,10,10,1999,15,"PP","F",22,19
"30967",30967,10,10,1999,15,"PP","F",21,17
"30968",30968,10,10,1999,5,"PE","F",20,34
"30969",30969,10,10,1999,16,"PP","F",21,21
"30970",30970,10,10,1999,10,"","",NA,NA
"30971",30971,11,6,1999,1,"PB","F",26,22
"30972",30972,11,6,1999,1,"PP","F",22,17
"30973",30973,11,6,1999,1,"PP","F",21,17
"30974",30974,11,6,1999,1,"OT","F",22,32
"30975",30975,11,6,1999,1,"DO","M",34,47
"30976",30976,11,6,1999,1,"PP","M",23,12
"30977",30977,11,6,1999,2,"PB","M",27,38
"30978",30978,11,6,1999,2,"PP","M",21,15
"30979",30979,11,6,1999,2,"PP","F",22,12
"30980",30980,11,6,1999,2,"PP","F",22,13
"30981",30981,11,6,1999,2,"NL","F",33,154.5263
"30982",30982,11,6,1999,12,"SH","M",26,49
"30983",30983,11,6,1999,12,"PP","F",22,18
"30984",30984,11,6,1999,12,"PP","M",22,18
"30985",30985,11,6,1999,12,"PP","M",20,12
"30986",30986,11,6,1999,19,"OT","M",20,21
"30987",30987,11,6,1999,19,"OT","F",20,27
"30988",30988,11,6,1999,19,"PB","F",26,41
"30989",30989,11,6,1999,19,"PB","F",25,37
"30990",30990,11,6,1999,19,"PB","F",26,44
"30991",30991,11,6,1999,19,"PB","M",28,50
"30992",30992,11,6,1999,19,"PB","F",25,35
"30993",30993,11,6,1999,19,"PP","F",22,18
"30994",30994,11,6,1999,18,"OT","M",21,19
"30995",30995,11,6,1999,18,"PB","F",25,35
"30996",30996,11,6,1999,18,"PB","F",27,34
"30997",30997,11,6,1999,18,"OT","M",20,27
"30998",30998,11,6,1999,18,"PB","M",26,47
"30999",30999,11,6,1999,18,"PB","F",25,32
"31000",31000,11,6,1999,18,"PB","F",27,34
"31001",31001,11,6,1999,17,"OT","M",20,28
"31002",31002,11,6,1999,17,"DM","M",35,31
"31003",31003,11,6,1999,17,"PP","M",22,15
"31004",31004,11,6,1999,17,"PP","F",21,20
"31005",31005,11,6,1999,17,"DO","M",37,49
"31006",31006,11,6,1999,17,"DM","M",36,48
"31007",31007,11,6,1999,17,"DM","M",38,49
"31008",31008,11,6,1999,20,"PP","F",22,16
"31009",31009,11,6,1999,20,"PP","F",21,14
"31010",31010,11,6,1999,20,"OT","M",20,25
"31011",31011,11,6,1999,20,"PP","F",22,17
"31012",31012,11,6,1999,21,"PB","M",27,35
"31013",31013,11,6,1999,21,"PB","M",26,37
"31014",31014,11,6,1999,21,"PP","M",22,17
"31015",31015,11,6,1999,21,"PB","F",25,35
"31016",31016,11,6,1999,21,"PP","M",22,13
"31017",31017,11,6,1999,21,"PB","M",26,21
"31018",31018,11,6,1999,22,"PP","M",21,10
"31019",31019,11,6,1999,22,"PB","M",26,28
"31020",31020,11,6,1999,22,"PB","F",25,37
"31021",31021,11,6,1999,22,"PB","F",26,34
"31022",31022,11,6,1999,22,"PB","F",25,29
"31023",31023,11,6,1999,7,"AH","",NA,NA
"31024",31024,11,6,1999,24,"PP","M",22,18
"31025",31025,11,6,1999,24,"NL","F",32,117.8982
"31026",31026,11,6,1999,23,"","",NA,NA
"31027",31027,11,6,1999,2,"NL","F",33,250.3673
"31028",31028,11,6,1999,24,"NL","F",32,174.0293
"31029",31029,11,7,1999,3,"PB","M",26,23
"31030",31030,11,7,1999,3,"PB","F",25,30
"31031",31031,11,7,1999,3,"PB","F",25,29
"31032",31032,11,7,1999,3,"PB","M",25,35
"31033",31033,11,7,1999,3,"PP","M",21,13
"31034",31034,11,7,1999,3,"PP","M",22,15
"31035",31035,11,7,1999,4,"PP","M",21,14
"31036",31036,11,7,1999,4,"PP","M",22,16
"31037",31037,11,7,1999,4,"PP","M",21,14
"31038",31038,11,7,1999,4,"PP","M",22,17
"31039",31039,11,7,1999,6,"PP","M",21,16
"31040",31040,11,7,1999,6,"OT","F",20,22
"31041",31041,11,7,1999,6,"PP","M",20,16
"31042",31042,11,7,1999,6,"PB","F",24,31
"31043",31043,11,7,1999,11,"OT","F",20,24
"31044",31044,11,7,1999,11,"PP","M",20,11
"31045",31045,11,7,1999,11,"PP","F",21,17
"31046",31046,11,7,1999,11,"DM","M",36,62
"31047",31047,11,7,1999,11,"DM","M",37,55
"31048",31048,11,7,1999,11,"OT","M",21,25
"31049",31049,11,7,1999,11,"PP","M",22,18
"31050",31050,11,7,1999,11,"DM","M",36,51
"31051",31051,11,7,1999,11,"DM","M",36,55
"31052",31052,11,7,1999,11,"DM","M",34,27
"31053",31053,11,7,1999,11,"DM","F",34,61
"31054",31054,11,7,1999,9,"PP","M",22,18
"31055",31055,11,7,1999,9,"PB","M",26,39
"31056",31056,11,7,1999,9,"DM","F",34,45
"31057",31057,11,7,1999,9,"DM","F",34,40
"31058",31058,11,7,1999,9,"PP","F",21,18
"31059",31059,11,7,1999,9,"DM","M",36,51
"31060",31060,11,7,1999,9,"DM","M",31,19
"31061",31061,11,7,1999,8,"DO","M",33,46
"31062",31062,11,7,1999,8,"PP","",NA,NA
"31063",31063,11,7,1999,8,"OT","M",19,11
"31064",31064,11,7,1999,8,"PP","F",22,18
"31065",31065,11,7,1999,8,"PB","M",25,26
"31066",31066,11,7,1999,8,"PP","F",22,12
"31067",31067,11,7,1999,8,"PB","F",24,20
"31068",31068,11,7,1999,8,"PP","F",21,15
"31069",31069,11,7,1999,8,"PP","M",22,16
"31070",31070,11,7,1999,13,"PP","M",20,12
"31071",31071,11,7,1999,13,"PB","F",24,36
"31072",31072,11,7,1999,13,"PB","F",26,26
"31073",31073,11,7,1999,13,"PB","M",26,47
"31074",31074,11,7,1999,14,"OT","F",21,33
"31075",31075,11,7,1999,14,"PP","M",22,19
"31076",31076,11,7,1999,14,"AH","",NA,NA
"31077",31077,11,7,1999,14,"DM","M",35,45
"31078",31078,11,7,1999,14,"DM","M",36,53
"31079",31079,11,7,1999,14,"DM","M",35,39
"31080",31080,11,7,1999,14,"DM","M",36,49
"31081",31081,11,7,1999,14,"DM","F",35,45
"31082",31082,11,7,1999,14,"OT","M",20,23
"31083",31083,11,7,1999,14,"PP","M",21,13
"31084",31084,11,7,1999,15,"PP","F",21,16
"31085",31085,11,7,1999,15,"PP","F",21,15
"31086",31086,11,7,1999,15,"PP","F",22,18
"31087",31087,11,7,1999,16,"PP","F",21,21
"31088",31088,11,7,1999,5,"","",NA,NA
"31089",31089,11,7,1999,10,"","",NA,NA
"31090",31090,12,5,1999,1,"PP","F",21,17
"31091",31091,12,5,1999,1,"PB","F",27,31
"31092",31092,12,5,1999,1,"PB","M",26,29
"31093",31093,12,5,1999,1,"PP","M",23,17
"31094",31094,12,5,1999,1,"PP","F",22,18
"31095",31095,12,5,1999,1,"DO","F",36,69
"31096",31096,12,5,1999,1,"DO","M",34,53
"31097",31097,12,5,1999,2,"PP","M",21,18
"31098",31098,12,5,1999,2,"RM","M",18,11
"31099",31099,12,5,1999,2,"NL","F",33,131
"31100",31100,12,5,1999,2,"NL","",NA,152.9729
"31101",31101,12,5,1999,2,"PB","M",27,38
"31102",31102,12,5,1999,2,"PP","F",23,22
"31103",31103,12,5,1999,2,"PB","M",26,41
"31104",31104,12,5,1999,12,"PP","M",20,14
"31105",31105,12,5,1999,12,"PP","M",20,14
"31106",31106,12,5,1999,12,"PP","M",22,19
"31107",31107,12,5,1999,12,"DO","M",35,54
"31108",31108,12,5,1999,12,"DO","F",35,47
"31109",31109,12,5,1999,12,"PP","M",23,23
"31110",31110,12,5,1999,19,"PB","F",26,37
"31111",31111,12,5,1999,19,"PB","F",25,34
"31112",31112,12,5,1999,19,"PB","F",26,36
"31113",31113,12,5,1999,19,"OT","M",19,16
"31114",31114,12,5,1999,19,"PB","F",25,33
"31115",31115,12,5,1999,18,"PB","F",24,33
"31116",31116,12,5,1999,18,"PB","F",27,31
"31117",31117,12,5,1999,18,"PB","M",24,21
"31118",31118,12,5,1999,18,"PB","M",25,29
"31119",31119,12,5,1999,18,"PB","F",27,32
"31120",31120,12,5,1999,17,"DO","F",35,54
"31121",31121,12,5,1999,17,"DM","M",35,41
"31122",31122,12,5,1999,17,"PP","M",21,16
"31123",31123,12,5,1999,20,"OT","M",20,24
"31124",31124,12,5,1999,20,"PP","F",20,16
"31125",31125,12,5,1999,20,"PB","M",25,38
"31126",31126,12,5,1999,20,"PP","F",21,17
"31127",31127,12,5,1999,21,"SH","F",27,59
"31128",31128,12,5,1999,21,"PB","M",23,26
"31129",31129,12,5,1999,21,"PB","M",24,28
"31130",31130,12,5,1999,21,"PP","F",21,15
"31131",31131,12,5,1999,21,"PB","M",26,39
"31132",31132,12,5,1999,21,"PP","M",20,16
"31133",31133,12,5,1999,21,"OT","M",20,19
"31134",31134,12,5,1999,21,"PB","M",23,24
"31135",31135,12,5,1999,21,"PB","F",25,34
"31136",31136,12,5,1999,22,"PB","F",26,40
"31137",31137,12,5,1999,22,"PB","M",27,32
"31138",31138,12,5,1999,22,"DM","M",34,45
"31139",31139,12,5,1999,22,"PB","F",26,40
"31140",31140,12,5,1999,22,"PB","M",24,28
"31141",31141,12,5,1999,22,"PB","M",26,36
"31142",31142,12,5,1999,23,"RM","F",16,20
"31143",31143,12,5,1999,24,"","",NA,NA
"31144",31144,12,5,1999,2,"NL","F",33,131
"31145",31145,12,5,1999,2,"NL","",NA,194
"31146",31146,12,6,1999,3,"PB","F",25,29
"31147",31147,12,6,1999,3,"PP","M",21,12
"31148",31148,12,6,1999,3,"PB","M",NA,39
"31149",31149,12,6,1999,3,"PB","F",27,28
"31150",31150,12,6,1999,3,"PB","F",26,28
"31151",31151,12,6,1999,3,"PB","M",26,29
"31152",31152,12,6,1999,4,"PP","M",21,16
"31153",31153,12,6,1999,4,"PP","M",21,14
"31154",31154,12,6,1999,4,"PB","M",24,26
"31155",31155,12,6,1999,6,"PB","M",24,19
"31156",31156,12,6,1999,6,"PB","M",24,18
"31157",31157,12,6,1999,6,"PP","M",21,16
"31158",31158,12,6,1999,6,"PP","M",20,14
"31159",31159,12,6,1999,6,"OT","F",19,20
"31160",31160,12,6,1999,6,"PB","F",26,30
"31161",31161,12,6,1999,11,"DM","M",34,24
"31162",31162,12,6,1999,11,"PP","M",20,13
"31163",31163,12,6,1999,11,"OT","F",19,24
"31164",31164,12,6,1999,11,"PP","M",19,16
"31165",31165,12,6,1999,11,"PP","F",21,17
"31166",31166,12,6,1999,11,"DM","M",34,42
"31167",31167,12,6,1999,9,"DM","M",35,34
"31168",31168,12,6,1999,9,"DM","M",36,42
"31169",31169,12,6,1999,9,"PP","M",21,13
"31170",31170,12,6,1999,9,"DM","M",35,50
"31171",31171,12,6,1999,9,"DM","M",37,41
"31172",31172,12,6,1999,9,"DM","M",35,49
"31173",31173,12,6,1999,9,"PP","F",21,15
"31174",31174,12,6,1999,8,"PB","F",25,32
"31175",31175,12,6,1999,8,"PP","F",20,14
"31176",31176,12,6,1999,8,"PP","F",21,18
"31177",31177,12,6,1999,8,"OT","M",19,18
"31178",31178,12,6,1999,8,"PB","M",24,34
"31179",31179,12,6,1999,13,"PB","M",26,28
"31180",31180,12,6,1999,13,"PP","M",19,14
"31181",31181,12,6,1999,13,"PB","F",25,33
"31182",31182,12,6,1999,14,"DM","M",36,42
"31183",31183,12,6,1999,14,"PP","F",20,13
"31184",31184,12,6,1999,14,"DM","M",34,27
"31185",31185,12,6,1999,14,"PP","F",21,13
"31186",31186,12,6,1999,14,"PP","M",21,16
"31187",31187,12,6,1999,15,"PP","F",20,17
"31188",31188,12,6,1999,15,"PP","F",21,18
"31189",31189,12,6,1999,15,"PP","F",20,13
"31190",31190,12,6,1999,16,"RM","F",16,14
"31191",31191,12,6,1999,5,"","",NA,NA
"31192",31192,12,6,1999,7,"","",NA,NA
"31193",31193,12,6,1999,10,"","",NA,NA
"31194",31194,1,8,2000,1,"PP","F",22,17
"31195",31195,1,8,2000,1,"DO","M",35,53
"31196",31196,1,8,2000,1,"PP","F",21,17
"31197",31197,1,8,2000,1,"DM","M",36,50
"31198",31198,1,8,2000,1,"PP","M",20,16
"31199",31199,1,8,2000,1,"PB","M",26,27
"31200",31200,1,8,2000,1,"PP","F",22,15
"31201",31201,1,8,2000,1,"PP","M",23,19
"31202",31202,1,8,2000,1,"DO","M",35,41
"31203",31203,1,8,2000,1,"PB","M",25,24
"31204",31204,1,8,2000,2,"PB","F",25,24
"31205",31205,1,8,2000,2,"PP","M",21,17
"31206",31206,1,8,2000,2,"DO","M",36,52
"31207",31207,1,8,2000,2,"NL","F",30,137
"31208",31208,1,8,2000,2,"DO","F",35,54
"31209",31209,1,8,2000,2,"NL","F",33,134.4072
"31210",31210,1,8,2000,2,"NL","M",34,291.8846
"31211",31211,1,8,2000,2,"PB","M",26,27
"31212",31212,1,8,2000,12,"DO","F",32,54
"31213",31213,1,8,2000,12,"PP","M",24,18
"31214",31214,1,8,2000,12,"DM","M",36,60
"31215",31215,1,8,2000,12,"DO","M",36,42
"31216",31216,1,8,2000,12,"DO","M",35,55
"31217",31217,1,8,2000,12,"DO","M",36,63
"31218",31218,1,8,2000,12,"PB","M",25,26
"31219",31219,1,8,2000,12,"PP","M",21,14
"31220",31220,1,8,2000,12,"OT","F",20,25
"31221",31221,1,8,2000,19,"PB","F",25,34
"31222",31222,1,8,2000,19,"PB","F",26,36
"31223",31223,1,8,2000,18,"PB","M",25,23
"31224",31224,1,8,2000,18,"AH","",NA,NA
"31225",31225,1,8,2000,18,"PB","F",25,22
"31226",31226,1,8,2000,18,"PB","F",25,22
"31227",31227,1,8,2000,18,"PB","M",26,38
"31228",31228,1,8,2000,18,"PB","F",26,33
"31229",31229,1,8,2000,18,"PB","F",26,32
"31230",31230,1,8,2000,18,"SS","",NA,NA
"31231",31231,1,8,2000,17,"DM","M",37,52
"31232",31232,1,8,2000,17,"DM","F",34,43
"31233",31233,1,8,2000,17,"PP","M",22,16
"31234",31234,1,8,2000,17,"DO","F",35,54
"31235",31235,1,8,2000,17,"PB","M",26,31
"31236",31236,1,8,2000,20,"PP","F",22,17
"31237",31237,1,8,2000,20,"PB","M",25,24
"31238",31238,1,8,2000,20,"PB","M",26,42
"31239",31239,1,8,2000,20,"NL","F",35,127.3798
"31240",31240,1,8,2000,21,"PB","F",25,24
"31241",31241,1,8,2000,21,"PP","M",20,13
"31242",31242,1,8,2000,21,"PB","F",25,32
"31243",31243,1,8,2000,21,"PP","M",22,14
"31244",31244,1,8,2000,22,"PB","M",27,38
"31245",31245,1,8,2000,22,"DM","M",38,56
"31246",31246,1,8,2000,22,"PB","F",26,35
"31247",31247,1,8,2000,22,"PB","M",26,36
"31248",31248,1,8,2000,22,"PB","F",26,34
"31249",31249,1,8,2000,22,"PB","M",26,22
"31250",31250,1,8,2000,22,"DM","F",34,28
"31251",31251,1,8,2000,22,"PB","F",25,29
"31252",31252,1,8,2000,23,"AH","",NA,NA
"31253",31253,1,8,2000,7,"AH","",NA,NA
"31254",31254,1,8,2000,24,"RM","M",17,13
"31255",31255,1,8,2000,2,"NL","F",30,255.8596
"31256",31256,1,8,2000,2,"NL","F",33,181
"31257",31257,1,8,2000,2,"NL","M",34,149.0594
"31258",31258,1,8,2000,20,"NL","F",35,165.1934
"31259",31259,1,10,2000,3,"OT","F",20,25
"31260",31260,1,10,2000,3,"PB","F",25,29
"31261",31261,1,10,2000,3,"PB","M",26,36
"31262",31262,1,10,2000,3,"PB","F",26,30
"31263",31263,1,10,2000,3,"PB","F",26,28
"31264",31264,1,10,2000,3,"PP","M",22,17
"31265",31265,1,10,2000,3,"PB","M",27,52
"31266",31266,1,10,2000,4,"DM","M",34,45
"31267",31267,1,10,2000,4,"PB","M",25,30
"31268",31268,1,10,2000,4,"SH","M",30,72
"31269",31269,1,10,2000,4,"PB","M",26,30
"31270",31270,1,10,2000,4,"PP","M",23,17
"31271",31271,1,10,2000,4,"PB","M",24,24
"31272",31272,1,10,2000,6,"OT","F",20,20
"31273",31273,1,10,2000,6,"OT","M",20,27
"31274",31274,1,10,2000,6,"PP","M",23,21
"31275",31275,1,10,2000,6,"PP","M",22,16
"31276",31276,1,10,2000,6,"PP","M",22,19
"31277",31277,1,10,2000,6,"PP","F",21,NA
"31278",31278,1,10,2000,6,"PB","F",25,31
"31279",31279,1,10,2000,11,"PP","M",19,15
"31280",31280,1,10,2000,11,"DM","M",35,43
"31281",31281,1,10,2000,11,"DM","M",35,44
"31282",31282,1,10,2000,11,"DO","M",35,51
"31283",31283,1,10,2000,11,"DM","M",35,44
"31284",31284,1,10,2000,11,"PP","M",21,16
"31285",31285,1,10,2000,11,"DM","F",33,54
"31286",31286,1,10,2000,11,"PP","F",21,16
"31287",31287,1,10,2000,9,"DM","M",34,50
"31288",31288,1,10,2000,9,"DM","M",36,43
"31289",31289,1,10,2000,9,"DM","M",35,27
"31290",31290,1,10,2000,9,"DM","F",34,46
"31291",31291,1,10,2000,9,"DM","M",35,52
"31292",31292,1,10,2000,9,"RM","F",15,16
"31293",31293,1,10,2000,9,"DM","M",36,43
"31294",31294,1,10,2000,9,"PP","F",21,16
"31295",31295,1,10,2000,9,"PP","M",23,16
"31296",31296,1,10,2000,9,"PB","M",26,24
"31297",31297,1,10,2000,8,"PP","F",19,17
"31298",31298,1,10,2000,8,"PB","M",24,37
"31299",31299,1,10,2000,8,"PP","F",22,15
"31300",31300,1,10,2000,8,"DO","M",36,49
"31301",31301,1,10,2000,8,"PB","F",25,29
"31302",31302,1,10,2000,8,"OT","M",20,24
"31303",31303,1,10,2000,8,"PP","F",21,13
"31304",31304,1,10,2000,13,"OT","M",19,22
"31305",31305,1,10,2000,13,"PB","M",26,32
"31306",31306,1,10,2000,13,"PB","M",25,30
"31307",31307,1,10,2000,13,"PB","M",25,31
"31308",31308,1,10,2000,13,"PB","F",24,28
"31309",31309,1,10,2000,14,"PP","M",19,13
"31310",31310,1,10,2000,14,"DM","M",34,41
